"File","Offset","Pointers","Japanese","English","width","height","lineheight","English","English","English","English"
"opb/PartsDesc.opb","0x91c7","0x1 0x1300","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x925c","0x1 0x130c","設計図３5＿Ｂ","Blueprint 35_B",102,14,14,"Blueprint 35_B","Blueprint 35_B","Blueprint 35_B","Blueprint 35_B"
"opb/PartsDesc.opb","0x926b","0x1 0x1310","弩弓人形ヘリオンの設計図

/c5※製作には「設計図３5＿Ａ」と
　4１5００Ｇの資金が必要/c3","Blueprints for Crossbow Puppet Hellion.
/c5* Requires {Blueprint 35_A} and 41500G of funds to produce./c3",240,64,16,"Blueprints for the Crossbow Mech Hellion.
/c5* Requires {Blueprint 35_A} and 41500 G of funds to produce./c3","Blueprints for Crossbow Puppet Hellion.
/c5* Requires {Blueprint 35_A} and 41500 G of funds to produce./c3","弩弓人形ヘリオンのBlueprint

/c5※製作には「Blueprint 35_A」と
　41500Ｇの資金が必要/c3","Blueprints for Crossbow Puppet Hellion.
/c5* Requires {Blueprint 35_A} and 41500 G of funds to produce./c3"
"opb/PartsDesc.opb","0x92c8","0x1 0x1314","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x935d","0x1 0x1320","設計図３６＿Ｂ","Blueprint 36_B",102,14,14,"Blueprint 36_B","Blueprint 36_B","Blueprint 36_B","Blueprint 36_B"
"opb/PartsDesc.opb","0x936c","0x1 0x1324","投刃人形ギルメランの設計図

/c5※製作には「設計図３６＿Ａ」と
　4００００Ｇの資金が必要/c3","Blueprints for Knifehurl Puppet Gilmerang.
/c5* Requires {Blueprint 36_A} and 40000G of funds to produce./c3",240,64,16,"Blueprints for the Knife Throwing Mech Gilmerang.
/c5* Requires {Blueprint 36_A} and 40000 G of funds to produce./c3","Blueprints for Edgehurl Puppet Gilmerang.
/c5* Requires {Blueprint 36_A} and 40000 G of funds to produce./c3","投刃人形ギルメランのBlueprint

/c5※製作には「Blueprint 36_A」と
　40000Ｇの資金が必要/c3","Blueprints for Edgehurl Puppet Gilmerang.
/c5* Requires {Blueprint 36_A} and 40000 G of funds to produce./c3"
"opb/PartsDesc.opb","0x93cb","0x1 0x1328","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x9460","0x1 0x1334","設計図３７＿Ｂ","Blueprint 37_B",102,14,14,"Blueprint 37_B","Blueprint 37_B","Blueprint 37_B","Blueprint 37_B"
"opb/PartsDesc.opb","0x946f","0x1 0x1338","爆銃人形グレインＳの設計図

/c5※製作には「設計図３７＿Ａ」と
　4６5００Ｇの資金が必要/c3","Blueprints for Bazooka Puppet Grain-S.
/c5* Requires {Blueprint 37_A} and 46500G of funds to produce./c3",240,64,16,"Blueprints for the Bazooka Mech Grain-S.
/c5* Requires {Blueprint 37_A} and 46500 G of funds to produce./c3","Blueprints for Bombgun Puppet Grain-S.
/c5* Requires {Blueprint 37_A} and 46500 G of funds to produce./c3","爆銃人形グレインＳのBlueprint

/c5※製作には「Blueprint 37_A」と
　46500Ｇの資金が必要/c3","Blueprints for Bombgun Puppet Grain-S.
/c5* Requires {Blueprint 37_A} and 46500 G of funds to produce./c3"
"opb/PartsDesc.opb","0x94ce","0x1 0x133c","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x9563","0x1 0x1348","設計図３８＿Ｂ","Blueprint 38_B",102,14,14,"Blueprint 38_B","Blueprint 38_B","Blueprint 38_B","Blueprint 38_B"
"opb/PartsDesc.opb","0x9572","0x1 0x134c","長銃人形サーボルトの設計図

/c5※製作には「設計図３８＿Ａ」と
　4００００Ｇの資金が必要/c3","Blueprints for Rifle Puppet Sarbolt.
/c5* Requires {Blueprint 38_A} and 40000G of funds to produce./c3",240,64,16,"Blueprints for the Rifle Mech Sarbolt.
/c5* Requires {Blueprint 38_A} and 40000 G of funds to produce./c3","Blueprints for Rifle Puppet Sarbolt.
/c5* Requires {Blueprint 38_A} and 40000 G of funds to produce./c3","長銃人形サーボルトのBlueprint

/c5※製作には「Blueprint 38_A」と
　40000Ｇの資金が必要/c3","Blueprints for Rifle Puppet Sarbolt.
/c5* Requires {Blueprint 38_A} and 40000 G of funds to produce./c3"
"opb/PartsDesc.opb","0x95d1","0x1 0x1350","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x9666","0x1 0x135c","設計図３９＿Ｂ","Blueprint 39_B",102,14,14,"Blueprint 39_B","Blueprint 39_B","Blueprint 39_B","Blueprint 39_B"
"opb/PartsDesc.opb","0x9675","0x1 0x1360","アサルト人形ガルフＸの設計図

/c5※製作には「設計図３９＿Ａ」と
　4６5００Ｇの資金が必要/c3","Blueprints for Assault Puppet Gulf-X.
/c5* Requires {Blueprint 39_A} and 46500G of funds to produce./c3",240,64,16,"Blueprints for the Assault Mech Gulf-X.
/c5* Requires {Blueprint 39_A} and 46500 G of funds to produce./c3","Blueprints for Assault Puppet Gulf-X.
/c5* Requires {Blueprint 39_A} and 46500 G of funds to produce./c3","アサルト人形ガルフＸのBlueprint

/c5※製作には「Blueprint 39_A」と
　46500Ｇの資金が必要/c3","Blueprints for Assault Puppet Gulf-X.
/c5* Requires {Blueprint 39_A} and 46500 G of funds to produce./c3"
"opb/PartsDesc.opb","0x96d6","0x1 0x1364","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
